StateCode,DateTime,PowerStationName,NonSchedule,Schedule,ChartShowingScheduleValue,ChartShowingNonScheduleValue,TypeOfGeneration,fetched_at
KRT,2021-06-08,RAMAGUNDAM STPS STG-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,KODERMA (DVC),,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,RAMAGUNDAM STPS STG-1&2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,BTPS-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,NLC TPS II- STG I,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,NLC TPS II- STG II,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,BTPS-1,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,UPCL,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,BTPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,RTPS 1 TO 7,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,RTPS 8,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,YERAMARUS TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,SIMHADRI STPS 2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,VALLUR (NTECL) STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,KUDGI STPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,NTPL (NLC TAMILDANU POWER LIMI,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,WIND,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,SOLAR ,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,OTHERS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-08,TB DAM SHARE,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,LINGANAMAKKI (LDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,SHARAVATHY,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,NAGJHARI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,SUPA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,MUNIRABAD,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,SHIMSHAPURA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,SHIVASAMUDRAM,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,KODASALLI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,"MGHE, JOGFALLS",,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,MANI DAM POWER HOUSE (MDPH),,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,VARAHI,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,GERUSOPPA P H,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,KADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,GHATAPRABHA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,ALMATTI DAM POWER HOUSE,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,BHADRA,,,,,Hydro,2024-03-15 16:58:33
KRT,2021-06-06,MAPS KALPAKKAM,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-06,KAIGA 1&2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-06,KAIGA 3 & 4,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-06,KKNPP UNIT-2,,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-06,"NPCIL,KKNPP",,,,,Nuclear,2024-03-15 16:58:33
KRT,2021-06-06,TALCHER STPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,NLC TPS I- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,NLC TPS II- EXPANSION,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,RAMAGUNDAM STPS STG-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,KODERMA (DVC),,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,RAMAGUNDAM STPS STG-1&2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,BTPS-3,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,NLC TPS II- STG I,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,NLC TPS II- STG II,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,BTPS-1,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,UPCL,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,BTPS-2,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,RTPS 1 TO 7,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,RTPS 8,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,YERAMARUS TPS,,,,,Thermal,2024-03-15 16:58:33
KRT,2021-06-06,MEJIA TPS,,,,,Thermal,2024-03-15 16:58:33
