Region,Date,Monitored CAP in MW,Generation / Today's Program,Generation / Today's Actual,Generation / FY YTD Program,Generation / FY YTD Actual,Coal Stock in Days,CAP under outage,Outage Date,Expected Date / Sync Date,Remarks
EASTERN,2023-12-25,43157.46,672.3799999999995,650.5600000000004,201545.49000000002,196966.47999999995,,9678.2,,,
NORTH EASTERN,2023-12-25,4477.955,62.97,49.709999999999994,22650.32,16594.679999999993,,367.7,,,
BHUTAN IMP.,2023-12-25,0,20.1,0,6581.500000000004,4849.1,,0,,,
NORTHERN,2023-12-26,73206.23000000001,940.57,882.5400000000008,292985.0700000002,278321.4999999998,,18462.359999999982,,,
WESTERN,2023-12-26,106374.48999999999,1440.9799999999998,1613.8800000000006,389525.9,410158.1700000001,,24088.39,,,
SOUTHERN,2023-12-26,66206.945,757.6400000000002,734.8100000000003,222391.6700000001,209416.8000000001,,23224.704,,,
EASTERN,2023-12-26,43157.46,672.3799999999995,669.8899999999996,202217.86999999997,197636.36999999997,,8878.2,,,
NORTH EASTERN,2023-12-26,4477.955,62.97,49.67,22713.289999999994,16644.34999999999,,392.2,,,
BHUTAN IMP.,2023-12-26,0,20.1,0,6601.600000000004,4849.1,,0,,,
NORTHERN,2023-12-27,73206.23000000001,949.95,874.6099999999992,293935.02000000025,279196.1099999999,,18959.259999999984,,,
WESTERN,2023-12-27,106374.48999999999,1440.9799999999998,1602.0000000000007,390966.88,411760.17,,24364.39,,,
SOUTHERN,2023-12-27,66206.945,757.6400000000002,715.61,223149.31,210132.41,,23670.204,,,
EASTERN,2023-12-27,43157.46,672.3799999999995,673.6499999999996,202890.25,198310.02000000002,,8710.7,,,
NORTH EASTERN,2023-12-27,4477.955,62.97,49.970000000000006,22776.260000000002,16694.319999999992,,328.7,,,
BHUTAN IMP.,2023-12-27,0,20.1,0,6621.700000000004,4849.1,,0,,,
NORTHERN,2023-12-28,73206.23000000001,949.95,901.9400000000003,294884.97000000003,280098.0499999999,,18633.65999999998,,,
WESTERN,2023-12-28,106374.48999999999,1440.9799999999998,1601.61,392407.86000000004,413361.7799999999,,25169.39,,,
SOUTHERN,2023-12-28,66206.945,757.6400000000002,728.4599999999998,223906.9499999999,210860.87000000005,,23531.304,,,
EASTERN,2023-12-28,43157.46,677.9599999999996,652.9499999999999,203568.21000000002,198962.97000000003,,10240.7,,,
NORTH EASTERN,2023-12-28,4477.955,62.97,50.18000000000001,22839.22999999999,16744.499999999996,,328.7,,,
BHUTAN IMP.,2023-12-28,0,20.1,0,6641.800000000004,4849.1,,0,,,
NORTHERN,2023-12-29,73206.23000000001,949.95,910.9100000000004,295834.9199999997,281008.95999999996,,18348.109999999982,,,
WESTERN,2023-12-29,106374.48999999999,1440.9799999999998,1636.5100000000011,393848.84,414998.2899999999,,23932.39,,,
SOUTHERN,2023-12-29,66206.945,757.6400000000002,771.7600000000003,224664.59000000008,211632.6300000001,,21516.304,,,
EASTERN,2023-12-29,43157.46,692.3199999999996,655.93,204260.53000000003,199618.90000000002,,9780.7,,,
NORTH EASTERN,2023-12-29,4477.955,62.97,51.239999999999995,22902.199999999993,16795.739999999998,,298.7,,,
BHUTAN IMP.,2023-12-29,0,20.1,0,6661.900000000003,4849.1,,0,,,
NORTHERN,2023-12-30,73206.23000000001,949.95,910.8200000000002,296784.8700000003,281919.78,,17820.109999999986,,,
WESTERN,2023-12-30,106374.48999999999,1440.9799999999998,1625.810000000001,395289.82000000036,416624.1,,24602.39,,,
SOUTHERN,2023-12-30,66206.945,770.6400000000002,777.2600000000003,225435.22999999998,212409.88999999984,,20475.304,,,
EASTERN,2023-12-30,43157.46,692.3199999999996,669.7099999999997,204952.85000000006,200288.60999999984,,9900.7,,,
NORTH EASTERN,2023-12-30,4477.955,62.97,50.75,22965.17000000001,16846.489999999998,,298.7,,,
BHUTAN IMP.,2023-12-30,0,20.1,0,6682.000000000004,4849.1,,0,,,
NORTHERN,2023-12-31,73206.23000000001,965.95,851.6700000000003,297750,282771.44999999995,,19299.50999999998,,,
WESTERN,2023-12-31,106374.48999999999,1458.3799999999997,1570.300000000001,396748,418194.3999999998,,23302.39,,,
SOUTHERN,2023-12-31,66206.945,782.4400000000003,730.32,226216,213140.21000000008,,20105.304,,,
EASTERN,2023-12-31,43157.46,692.3199999999996,664.55,205647,200953.1599999999,,8313.2,,,
NORTH EASTERN,2023-12-31,4477.955,62.97,49.36,23029,16895.849999999988,,408.665,,,
BHUTAN IMP.,2023-12-31,0,20.1,0,6702,4849.1,,0,,,
NORTHERN,2024-01-01,73206.23000000001,945.65,850.0800000000005,298695.6500000002,283444.0999999998,,19318.50999999998,,,
WESTERN,2024-01-01,106374.48999999999,1422.3200000000013,1593.79,398170.3200000003,419788.4900000001,,23932.39,,,
SOUTHERN,2024-01-01,66206.945,819.7500000000001,762.1199999999999,227035.7500000001,213923.91000000003,,20586.304,,,
EASTERN,2024-01-01,43157.46,680.9099999999996,668.9999999999997,206327.90999999992,201625.4999999999,,7368.2,,,
NORTH EASTERN,2024-01-01,4477.955,55.25999999999998,49.04000000000001,23084.260000000006,16942.45,,455.165,,,
BHUTAN IMP.,2024-01-01,0,18.52,0,6720.52,4713.54,,0,,,
NORTHERN,2024-01-02,73206.23000000001,945.65,876.3100000000001,299641.3000000002,284320.4099999999,,18366.109999999982,,,
WESTERN,2024-01-02,106374.48999999999,1422.3200000000013,1635.6600000000008,399592.63999999984,421424.15000000014,,23662.39,,,
SOUTHERN,2024-01-02,66206.945,819.7500000000001,786.7599999999996,227855.50000000006,214710.67000000022,,21047.804,,,
EASTERN,2024-01-02,43157.46,680.9099999999996,688.5299999999997,207008.81999999998,202314.03000000012,,7440.7,,,
NORTH EASTERN,2024-01-02,4477.955,54.629999999999974,50.14999999999999,23138.889999999985,16992.600000000006,,647.165,,,
BHUTAN IMP.,2024-01-02,0,18.52,0,6739.04,4713.54,,0,,,
NORTHERN,2024-01-03,73206.23000000001,945.65,886.0799999999996,300586.9500000002,285206.49000000005,,18176.109999999982,,,
WESTERN,2024-01-03,106374.48999999999,1422.3200000000013,1643.7000000000003,401014.96000000025,423067.85,,23672.39,,,
SOUTHERN,2024-01-03,66206.945,819.7500000000001,838.9900000000001,228675.25,215549.6600000002,,18096.804,,,
EASTERN,2024-01-03,43157.46,674.6999999999996,691.7299999999997,207683.52,203005.75999999986,,7060.7,,,
NORTH EASTERN,2024-01-03,4477.955,54.629999999999974,50.41000000000002,23193.51999999999,17043.010000000002,,590.7,,,
BHUTAN IMP.,2024-01-03,0,18.52,0,6757.5599999999995,4713.54,,0,,,
NORTHERN,2024-01-04,73206.23000000001,945.65,894.3200000000002,301532.5999999994,286100.8100000001,,18108.359999999982,,,
WESTERN,2024-01-04,106374.49999999999,1422.3200000000013,1645.720000000001,402437.28,424713.5700000002,,23255.399999999998,,,
SOUTHERN,2024-01-04,66206.945,816.4200000000001,847.12,229491.66999999995,216396.78000000006,,18904.354,,,
EASTERN,2024-01-04,43157.46,669.7899999999996,692.0399999999998,208353.3100000001,203697.80000000013,,7760.7,,,
NORTH EASTERN,2024-01-04,4477.955,54.629999999999974,46.769999999999996,23248.149999999987,17089.78,,803.7,,,
BHUTAN IMP.,2024-01-04,0,18.52,0,6776.08,4713.54,,0,,,
NORTHERN,2024-01-05,73206.23000000001,947.6099999999999,882.4399999999999,302480.21000000037,286983.2500000002,,20258.50999999998,,,
WESTERN,2024-01-05,106374.49999999999,1433.4300000000014,1650.7100000000005,403870.71000000025,426364.28000000026,,22502.399999999998,,,
SOUTHERN,2024-01-05,66206.945,816.4200000000001,839.0100000000001,230308.09000000003,217235.7900000001,,17924.354,,,
EASTERN,2024-01-05,43157.46,674.6399999999996,701.3799999999997,209027.95000000004,204399.18000000002,,7010.7,,,
NORTH EASTERN,2024-01-05,4477.955,54.629999999999974,47.75000000000001,23302.78000000001,17137.53,,633.7,,,
BHUTAN IMP.,2024-01-05,0,18.52,0,6794.6,4713.54,,0,,,
NORTHERN,2024-01-06,73206.23000000001,947.6099999999999,864.5100000000003,303427.8200000004,287847.7600000001,,20657.50999999998,,,
WESTERN,2024-01-06,106374.49999999999,1433.4300000000014,1605.95,405304.1400000003,427970.2299999999,,22937.399999999998,,,
SOUTHERN,2024-01-06,66206.945,816.4200000000001,797.0200000000001,231124.50999999998,218032.81000000008,,18224.354,,,
EASTERN,2024-01-06,43157.46,674.4099999999996,674.7099999999997,209702.36000000002,205073.8899999999,,8310.7,,,
NORTH EASTERN,2024-01-06,4477.955,54.629999999999974,49.15000000000002,23357.410000000003,17186.68,,692.0649999999999,,,
BHUTAN IMP.,2024-01-06,0,18.52,0,6813.119999999999,4713.54,,0,,,
NORTHERN,2024-01-07,73206.23000000001,947.6099999999999,821.5899999999997,304375.4299999998,288669.35000000003,,20503.75999999998,,,
WESTERN,2024-01-07,106374.49999999999,1426.9700000000014,1560.2800000000007,406731.1099999999,429530.51000000024,,22297.399999999998,,,
SOUTHERN,2024-01-07,66206.945,816.4200000000001,735.7099999999999,231940.93000000005,218768.5200000001,,19187.854,,,
EASTERN,2024-01-07,43157.46,674.4099999999996,626.6200000000001,210376.77000000005,205700.51000000004,,8850.7,,,
NORTH EASTERN,2024-01-07,4477.955,54.199999999999974,49.650000000000006,23411.610000000015,17236.329999999998,,553.63,,,
BHUTAN IMP.,2024-01-07,0,18.52,0,6831.639999999999,4713.54,,0,,,
NORTHERN,2024-01-08,73206.23000000001,947.6099999999999,888.5900000000006,305323.0400000004,289557.9400000002,,17841.759999999987,,,
WESTERN,2024-01-08,106374.49999999999,1426.9700000000014,1611.1599999999987,408158.07999999984,431141.67000000004,,21489.399999999998,,,
SOUTHERN,2024-01-08,66206.945,816.4200000000001,779.0900000000005,232757.34999999995,219547.61000000016,,18842.354,,,
